Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,ID,Probability_of_Churn
1,18,0,3,3,2,4,0,23,1,3,3,2228.0,0,2228.0,0.6859999999999999,1455,35,0.607,0.0,1768,1.0
1,8,0,2,0,1,4,0,23,0,3,2,1696.0,0,1696.0,0.782,1280,46,0.556,0.0,3710,1.0
1,26,0,1,2,1,4,0,29,0,5,3,1471.0,0,1471.0,0.624,1214,38,0.455,0.0,627,1.0
1,16,0,1,5,2,4,0,22,3,3,3,3241.0,0,3241.0,0.442,1129,33,0.303,0.0,1126,1.0
1,27,1,4,6,2,0,0,35,2,3,4,34516.0,32,34238.0,0.8170000000000001,1807,39,0.4,0.008,9577,1.0
1,13,0,3,3,3,4,0,23,1,3,2,1817.0,0,1817.0,0.583,1182,34,0.833,0.0,2430,1.0
1,17,0,3,3,0,4,0,25,2,3,3,7084.0,0,7084.0,0.523,1244,34,0.294,0.0,9285,1.0
1,24,1,1,2,2,3,3,30,5,3,3,34516.0,69,34084.0,0.807,4289,62,1.0,0.013,6918,1.0
1,19,1,1,2,2,2,0,28,1,3,2,9904.0,1971,7391.0,0.0,222,18,0.0,0.254,10083,1.0
1,21,1,4,5,3,5,0,23,2,3,3,18873.0,0,18873.0,0.636,1014,28,0.52,0.0,1570,1.0
1,15,0,2,2,1,1,0,19,2,2,2,9576.0,0,9576.0,0.8170000000000001,1312,39,0.4,0.0,3381,1.0
1,19,0,3,6,1,4,0,18,3,3,3,5941.0,0,5941.0,0.522,1167,27,0.233,0.0,5860,1.0
1,19,0,3,5,1,4,0,22,2,3,3,2745.0,1933,282.0,0.643,1404,29,0.345,0.897,133,1.0
1,11,1,2,5,3,3,0,5,0,1,2,31832.0,113,31314.0,0.972,4348,49,0.7879999999999999,0.016,1009,1.0
1,35,0,0,2,0,4,0,23,1,3,3,2125.0,0,2125.0,0.654,1712,28,0.727,0.0,1886,1.0
1,5,0,1,2,0,5,0,9,1,2,3,1623.0,0,1623.0,0.501,1104,35,0.364,0.0,2874,1.0
1,18,1,3,2,1,2,0,23,1,3,3,9114.0,0,9114.0,0.654,1630,42,0.625,0.0,2116,1.0
1,21,0,3,1,1,4,0,22,1,3,2,4779.0,1973,2262.0,0.929,4269,53,0.6579999999999999,0.527,4670,1.0
1,21,0,2,2,1,5,0,23,0,3,2,18799.0,1973,16282.0,0.813,1270,42,0.625,0.134,4348,1.0
1,15,0,3,6,2,1,0,23,2,2,4,5317.0,0,5317.0,0.6990000000000001,1000,19,0.318,0.0,9389,1.0
1,16,0,3,3,2,4,0,23,1,3,3,2145.0,0,2145.0,0.5770000000000001,1403,32,0.355,0.0,1860,1.0
1,9,1,2,2,1,3,0,14,2,2,3,12643.0,0,12643.0,0.393,53,11,0.16699999999999998,0.0,5272,1.0
1,10,1,3,4,1,0,0,14,1,1,2,13873.0,0,13873.0,0.233,22,8,0.28600000000000003,0.0,370,1.0
1,19,0,3,6,0,4,0,21,3,3,1,3223.0,25,2980.0,0.433,977,28,0.462,0.075,2933,1.0
1,12,0,1,2,1,5,0,16,2,3,3,8953.0,0,8953.0,0.403,980,33,0.303,0.0,3357,1.0
1,16,0,2,2,3,4,0,23,5,3,2,3413.0,0,3413.0,0.593,1242,30,0.429,0.0,2381,1.0
1,16,0,2,2,1,4,0,23,1,3,3,1438.3,0,1438.3,0.6629999999999999,1357,38,0.778,0.0,5991,1.0
1,33,0,2,5,0,4,0,23,2,3,3,1863.0,1384,10.0,0.8290000000000001,1400,30,0.29,0.995,4077,1.0
1,15,1,3,6,1,2,3,16,0,3,4,27945.0,0,27945.0,0.902,4149,60,1.0590000000000002,0.0,266,1.0
1,17,0,2,0,1,5,0,23,0,2,6,3793.0,1973,1276.0,0.512,1503,47,0.629,0.664,2322,1.0
1,19,0,2,4,2,4,0,24,2,3,1,3036.0,1973,519.0,0.882,1531,32,0.615,0.8290000000000001,6695,1.0
1,35,1,0,2,2,1,0,43,1,5,4,3984.0,1751,1739.0,0.612,832,29,0.696,0.564,9708,1.0
1,16,0,0,5,0,5,0,18,2,3,4,2712.0,0,2712.0,0.7240000000000001,1262,18,0.474,0.0,2334,1.0
1,10,0,1,5,3,4,0,23,1,3,2,1470.0,76,1012.0,0.5429999999999999,1327,29,0.444,0.312,3420,1.0
1,28,0,3,4,2,4,0,36,0,4,3,8516.0,0,8516.0,0.5489999999999999,1161,27,0.276,0.0,5945,1.0
1,23,0,4,5,1,4,0,18,3,3,2,1567.0,0,1567.0,0.424,1115,31,0.5770000000000001,0.0,3339,1.0
1,12,0,2,2,2,4,0,19,1,3,3,3775.0,0,3775.0,0.581,1023,26,0.385,0.0,9221,1.0
1,12,0,2,2,2,5,0,11,2,2,3,2214.0,147,1644.0,0.688,1052,35,0.25,0.257,4863,1.0
1,16,0,3,0,1,4,0,15,2,3,2,1601.0,0,1601.0,0.63,1293,31,0.414,0.0,6313,1.0
1,8,0,1,6,1,4,0,23,1,3,3,2401.0,99,1905.0,0.647,1521,30,0.379,0.207,4528,1.0
1,13,1,3,5,1,2,0,16,3,3,4,2187.0,0,2187.0,0.467,1023,30,0.333,0.0,2413,1.0
1,14,0,4,2,2,4,0,9,3,2,3,1438.3,0,1438.3,0.695,1437,35,0.452,0.0,7893,1.0
1,20,0,3,5,1,5,0,23,1,3,1,2872.0,51,2515.0,0.8690000000000001,1548,31,0.64,0.124,5485,1.0
1,18,1,1,3,3,3,1,23,1,2,3,34516.0,0,34516.0,0.596,897,24,0.214,0.0,5997,1.0
1,27,0,2,0,1,4,0,31,2,3,3,1473.0,0,1473.0,0.92,1695,38,0.6,0.0,4668,1.0
1,22,1,4,6,1,3,0,23,1,3,2,22917.0,0,22917.0,0.574,1034,35,0.5,0.0,16,1.0
1,24,0,2,0,3,5,0,26,1,3,2,1438.3,0,1438.3,0.588,868,31,0.464,0.0,4437,1.0
1,25,0,2,1,1,4,0,28,1,2,3,6630.0,458,5714.0,0.927,76,14,0.5,0.138,7544,1.0
1,14,1,3,2,0,3,0,9,1,2,3,1925.0,0,1925.0,0.672,51,18,0.75,0.0,7802,1.0
1,11,0,3,4,1,1,0,23,1,2,5,3233.0,1973,716.0,0.0,384,22,0.0,0.779,4291,1.0
1,18,1,3,2,0,1,0,19,0,2,2,3575.0,0,3575.0,0.843,3915,56,0.737,0.0,6435,1.0
1,17,0,4,0,1,4,0,15,4,2,4,1484.0,0,1484.0,0.2,688,29,0.5,0.0,3319,1.0
1,24,0,3,5,2,5,0,23,1,3,3,3187.0,527,2201.0,0.615,1326,37,0.516,0.309,1786,1.0
1,18,0,2,3,1,5,0,19,3,3,3,8477.0,1973,5960.0,0.7170000000000001,1393,31,0.64,0.297,7761,1.0
1,12,1,2,6,3,2,0,13,1,2,3,11252.0,668,10123.0,0.462,781,21,0.476,0.1,7345,1.0
1,19,1,2,2,0,1,0,23,1,2,4,9569.0,0,9569.0,0.598,740,25,0.25,0.0,8854,1.0
1,21,0,1,1,1,1,0,23,1,3,2,1438.3,0,1438.3,0.838,1509,32,0.448,0.0,9059,1.0
1,23,1,5,5,1,1,0,31,1,3,4,3893.0,0,3893.0,0.662,873,27,0.947,0.0,9300,1.0
1,13,1,5,2,2,2,0,23,0,3,3,24657.0,196,24024.0,0.358,955,36,0.394,0.026,1715,1.0
1,12,0,4,2,1,1,0,20,3,3,1,4047.0,0,4047.0,0.648,1111,24,0.478,0.0,9357,1.0
1,28,0,3,2,0,1,0,21,1,3,4,4948.0,0,4948.0,0.392,808,31,0.519,0.0,3419,1.0
1,13,1,2,3,2,0,0,20,0,3,4,1726.0,1014,250.0,0.371,816,24,0.259,0.855,8939,1.0
1,18,0,2,0,2,4,0,21,3,3,3,1751.0,0,1751.0,0.506,1063,27,0.423,0.0,2457,1.0
1,20,1,4,2,2,1,0,15,1,2,4,2979.0,0,2979.0,0.644,1048,28,0.462,0.0,8510,1.0
1,14,0,3,2,2,4,0,18,4,3,2,2391.0,0,2391.0,0.669,1709,30,0.6,0.0,1506,1.0
1,15,1,2,0,1,3,0,20,1,3,3,14682.0,1973,12165.0,1.041,4099,62,0.846,0.171,366,1.0
1,22,1,0,1,1,2,0,28,1,3,4,7277.0,105,6773.0,0.5820000000000001,1309,30,0.29,0.069,7113,1.0
1,28,0,1,6,1,1,0,36,3,3,6,2471.0,0,2471.0,0.722,1451,25,0.522,0.0,9423,1.0
1,13,0,1,3,1,4,0,12,1,2,1,2024.0,0,2024.0,0.8009999999999999,1718,26,0.5,0.0,8322,1.0
1,10,1,2,2,1,1,0,5,2,1,3,7758.0,946,6350.0,0.365,3,13,0.643,0.181,1388,1.0
1,24,1,4,2,2,0,3,19,4,3,2,34516.0,0,34516.0,0.321,516,27,0.276,0.0,7947,1.0
1,24,1,2,3,2,3,0,25,0,2,3,4915.0,81,4451.0,0.242,510,26,0.091,0.094,6660,1.0
1,28,0,3,6,2,4,0,23,1,3,3,1857.0,0,1857.0,0.488,1402,47,0.8390000000000001,0.0,2714,1.0
1,6,0,0,6,0,4,0,23,5,3,3,1732.0,0,1732.0,0.6829999999999999,1416,33,0.536,0.0,6734,1.0
1,17,0,5,2,1,4,0,26,1,3,4,3981.0,0,3981.0,0.764,1111,32,0.355,0.0,4761,1.0
1,35,0,0,2,2,1,0,43,2,3,4,9721.0,0,9721.0,0.826,1220,36,1.0,0.0,9771,1.0
1,6,1,0,4,2,1,0,1,0,1,3,4015.0,0,4015.0,1.045,4154,55,0.8059999999999999,0.0,2108,1.0
1,21,0,2,2,1,4,0,21,1,2,2,2234.0,1551,210.0,0.7170000000000001,1268,27,0.321,0.906,1673,1.0
1,9,0,1,2,2,4,0,17,1,2,2,1649.0,0,1649.0,0.6829999999999999,1478,44,0.588,0.0,2324,1.0
1,14,0,3,1,1,4,0,8,4,2,2,1728.0,0,1728.0,0.41,1163,28,0.35700000000000004,0.0,2901,1.0
1,28,0,1,2,2,5,0,28,2,3,3,1874.0,0,1874.0,0.8059999999999999,1465,45,0.618,0.0,6420,1.0
1,15,0,4,2,1,4,0,23,5,2,2,1655.0,0,1655.0,0.496,1133,27,0.194,0.0,3310,1.0
1,17,1,3,3,2,2,0,25,1,3,2,12254.0,0,12254.0,0.705,1106,32,0.355,0.0,9557,1.0
1,20,0,3,2,2,4,0,24,0,2,4,1438.3,0,1438.3,0.35,772,34,0.467,0.0,2918,1.0
1,18,0,4,5,2,5,0,23,2,3,4,8075.0,41,7758.0,0.585,1355,31,0.5770000000000001,0.039,2030,1.0
1,18,0,4,3,3,4,0,25,1,2,3,2616.0,1964,111.0,0.828,1502,32,0.5,0.958,9006,1.0
1,28,0,1,2,2,4,0,21,4,2,2,2939.0,1667,787.0,0.555,1413,32,0.355,0.732,7682,1.0
1,16,1,3,2,1,4,0,25,1,3,3,6967.0,1302,5200.0,0.54,924,28,0.52,0.254,10057,1.0
1,15,1,5,5,2,3,0,19,3,3,3,12094.0,0,12094.0,0.995,4209,80,0.957,0.0,483,1.0
1,7,0,2,2,1,4,0,7,2,2,5,3202.0,0,3202.0,1.012,1743,27,0.682,0.0,858,1.0
1,26,0,1,3,2,4,0,23,2,3,2,1795.0,0,1795.0,0.718,1238,45,0.618,0.0,2208,1.0
1,10,0,2,4,2,4,0,13,0,2,3,1821.0,1024,335.0,0.8270000000000001,1686,33,0.387,0.816,4841,1.0
1,26,0,3,4,1,4,0,32,1,4,1,1760.0,0,1760.0,0.046,584,25,0.029,0.0,88,1.0
1,24,0,1,1,2,1,0,23,5,3,2,5349.0,1876,2958.0,0.6709999999999999,1102,36,0.394,0.447,308,1.0
1,17,1,4,3,1,0,0,17,2,2,3,17228.0,869,15897.0,0.519,1192,34,0.375,0.077,4530,1.0
1,12,0,2,3,1,1,0,15,2,2,2,7225.0,0,7225.0,0.419,39,6,0.231,0.0,4844,1.0
1,14,1,3,2,1,2,0,14,3,2,3,15186.0,0,15186.0,0.483,890,23,0.435,0.0,1470,1.0
1,18,0,4,6,1,4,0,15,4,2,3,2020.0,0,2020.0,0.716,1541,35,0.552,0.0,1551,1.0
1,10,0,3,0,1,4,0,23,1,2,2,1707.0,0,1707.0,0.319,1047,42,0.529,0.0,3021,1.0
1,21,0,3,2,1,1,0,18,5,3,6,5496.0,0,5496.0,0.5479999999999999,918,24,0.308,0.0,8987,1.0
1,14,0,2,5,2,4,0,15,1,2,2,3021.0,0,3021.0,0.6940000000000001,1680,27,0.321,0.0,6441,1.0
1,26,0,3,3,0,4,0,34,2,3,1,6629.0,1973,4112.0,0.932,1523,40,0.562,0.38,9320,1.0
1,34,0,0,3,2,1,0,42,0,5,5,10882.0,1973,8365.0,0.266,870,36,0.278,0.231,9653,1.0
1,32,0,3,6,0,4,0,23,1,2,3,1508.0,0,1508.0,0.458,987,21,0.192,0.0,4281,1.0
1,31,0,3,3,1,5,0,38,1,5,2,1438.3,0,1438.3,0.733,1529,27,0.609,0.0,9200,1.0
1,28,0,2,6,1,5,0,36,1,4,3,1812.0,1333,14.0,0.735,1746,34,0.6920000000000001,0.992,9717,1.0
1,21,0,4,2,2,4,0,26,2,3,6,1438.3,0,1438.3,0.8540000000000001,1252,41,0.545,0.0,5809,1.0
1,28,0,4,2,3,1,0,25,1,2,1,1779.0,0,1779.0,0.856,1571,31,0.32299999999999995,0.0,8056,1.0
1,17,1,4,2,2,0,0,23,0,3,4,33384.0,0,33384.0,0.631,1052,36,0.769,0.0,1442,1.0
1,30,0,1,2,2,1,0,24,1,4,3,2339.0,0,2339.0,0.493,572,35,0.607,0.0,620,1.0
1,32,0,1,4,0,4,0,39,3,1,3,1817.0,0,1817.0,0.503,1301,35,0.452,0.0,8956,1.0
1,23,0,3,3,1,4,0,32,2,2,3,2951.0,1912,514.0,0.765,1451,26,0.565,0.826,10124,1.0
1,20,1,2,0,2,3,0,25,1,3,2,10309.0,0,10309.0,0.451,775,30,0.6,0.0,3787,1.0
1,12,1,3,0,2,1,0,6,0,2,4,3458.0,43,3137.0,0.586,1217,30,0.29,0.093,792,1.0
1,22,1,5,2,2,1,0,25,1,3,3,4446.0,0,4446.0,0.963,4241,66,0.949,0.0,4015,1.0
1,11,0,2,2,2,4,0,23,1,3,0,1610.0,0,1610.0,0.889,1621,35,0.406,0.0,3611,1.0
1,30,0,2,5,2,4,0,23,0,3,5,1883.0,61,1483.0,0.528,955,35,0.5,0.212,4820,1.0
1,15,0,2,1,1,1,0,20,0,3,3,1604.0,0,1604.0,0.644,1224,37,0.516,0.0,7766,1.0
1,21,1,3,5,1,1,0,16,0,2,4,1684.0,207,1040.0,0.723,1139,26,0.7140000000000001,0.382,2048,1.0
1,21,0,3,6,1,4,0,25,2,3,2,1438.3,0,1438.3,0.198,709,28,0.226,0.0,1690,1.0
1,16,1,5,3,1,2,0,23,0,2,3,1866.0,0,1866.0,0.7979999999999999,1692,32,0.355,0.0,3793,1.0
1,19,0,2,0,0,1,0,26,3,3,4,3076.0,0,3076.0,0.7340000000000001,1506,40,0.429,0.0,8786,1.0
1,21,1,4,6,3,3,0,29,0,4,1,7953.0,0,7953.0,1.031,4228,64,0.574,0.0,9916,1.0
1,28,0,4,2,2,4,3,23,2,2,3,13626.0,0,13626.0,0.411,729,20,0.25,0.0,280,1.0
1,27,0,1,2,2,4,0,23,2,2,4,4287.0,0,4287.0,0.294,660,31,0.242,0.0,4429,1.0
1,19,1,4,6,1,0,0,18,0,4,3,26107.0,0,26107.0,0.55,718,37,0.424,0.0,4341,1.0
1,33,0,0,2,1,4,0,23,1,3,2,1708.0,0,1708.0,0.443,989,28,0.35700000000000004,0.0,3362,1.0
1,22,1,4,3,2,0,0,26,2,4,4,24593.0,0,24593.0,0.777,1068,21,0.55,0.0,4477,1.0
1,20,1,4,3,1,2,0,23,0,3,2,8017.0,0,8017.0,0.5589999999999999,681,33,0.654,0.0,4619,1.0
1,17,1,3,3,1,2,0,23,0,3,3,8663.0,35,8375.0,0.639,103,23,0.32,0.033,3197,1.0
1,29,1,1,0,2,3,0,30,1,2,3,24884.0,0,24884.0,0.07200000000000001,3529,43,0.293,0.0,7177,1.0
1,30,1,2,6,1,4,0,31,4,3,1,4390.0,0,4390.0,1.005,4178,59,0.769,0.0,4941,1.0
1,23,1,3,5,1,0,0,25,1,3,3,8549.0,0,8549.0,1.023,4306,67,0.7909999999999999,0.0,8356,1.0
1,30,1,3,3,2,2,0,32,1,1,3,8512.0,0,8512.0,1.038,63,17,1.25,0.0,6271,1.0
1,28,0,2,2,1,1,0,31,2,4,2,1606.0,0,1606.0,0.763,1219,27,0.609,0.0,4984,1.0
1,28,0,2,3,0,4,0,23,5,3,1,3591.0,1973,1074.0,0.665,1268,33,0.536,0.701,6188,1.0
1,22,1,5,3,1,1,0,26,2,3,1,7897.0,5,7740.0,0.6990000000000001,1228,36,0.394,0.02,4507,1.0
1,18,0,3,0,1,4,0,23,1,3,3,5357.0,1655,3218.0,0.499,977,38,0.655,0.399,3361,1.0
1,24,0,2,6,1,5,0,26,2,2,1,1773.0,0,1773.0,0.228,779,20,0.111,0.0,543,1.0
1,17,1,5,2,1,2,0,25,1,3,5,1438.3,0,1438.3,0.713,1333,39,0.361,0.0,1636,1.0
1,15,0,2,3,0,4,0,15,3,2,2,1478.0,116,954.0,0.7509999999999999,1152,36,0.643,0.355,497,1.0
1,32,0,2,6,0,1,0,34,0,4,3,2295.0,0,2295.0,0.376,1117,30,0.429,0.0,812,1.0
1,21,0,4,0,2,4,0,23,1,2,3,2263.0,0,2263.0,0.752,1329,23,0.375,0.0,3855,1.0
1,27,1,2,3,1,0,0,33,3,3,1,7474.0,0,7474.0,0.858,38,11,0.615,0.0,7045,1.0
1,22,1,3,0,1,3,0,28,1,3,3,3430.0,1973,913.0,0.8690000000000001,1555,36,0.643,0.7340000000000001,4269,1.0
1,23,1,1,2,2,0,0,23,5,2,4,26723.0,0,26723.0,0.716,1115,33,0.593,0.0,4818,1.0
1,28,1,3,3,1,3,0,23,1,3,4,9457.0,49,9107.0,1.024,254,18,0.333,0.037000000000000005,1931,1.0
1,26,1,3,5,3,0,0,33,1,4,4,13354.0,0,13354.0,0.018000000000000002,184,18,0.077,0.0,9257,1.0
1,24,0,1,0,1,5,0,24,1,2,3,1461.0,0,1461.0,0.563,1148,30,0.379,0.0,2645,1.0
1,31,0,3,2,1,4,0,32,0,4,2,1759.0,9,1573.0,0.7559999999999999,1605,25,0.522,0.106,7344,1.0
1,31,1,1,4,3,3,0,23,3,3,3,23714.0,0,23714.0,0.981,4179,52,0.8240000000000001,0.0,3677,1.0
1,27,0,2,2,2,1,0,23,1,3,2,2121.0,0,2121.0,0.618,500,22,0.778,0.0,2458,1.0
1,27,0,3,2,2,1,0,27,5,3,2,1625.0,0,1625.0,0.6890000000000001,1269,33,0.433,0.0,7334,1.0
1,17,0,3,5,1,4,0,17,0,3,4,4579.0,1044,3073.0,0.443,920,34,0.375,0.329,361,1.0
1,25,0,3,0,1,1,0,23,1,3,3,4762.0,0,4762.0,0.526,1677,42,0.3,0.0,3191,1.0
1,12,0,2,3,2,4,0,3,1,1,2,2703.0,0,2703.0,0.882,1639,33,0.433,0.0,5971,1.0
1,14,1,3,3,3,4,0,20,0,3,4,2420.0,10,2229.0,0.818,1415,33,0.433,0.079,8221,1.0
1,20,0,4,1,2,4,0,23,1,2,3,2292.0,0,2292.0,0.568,1519,21,0.409,0.0,2527,1.0
1,22,0,4,3,1,1,0,30,3,2,2,1438.3,0,1438.3,0.722,1452,35,0.452,0.0,9663,1.0
1,24,0,0,2,2,4,0,28,1,3,1,3423.0,0,3423.0,0.505,1192,35,0.406,0.0,2786,1.0
1,14,0,4,1,1,4,0,8,0,2,1,2984.0,1973,467.0,0.574,1319,43,0.359,0.843,732,1.0
1,11,0,3,3,2,4,0,16,2,3,3,1653.0,0,1653.0,0.517,1241,25,0.29600000000000004,0.0,1533,1.0
1,28,1,2,2,2,2,3,32,1,3,2,30540.0,0,30540.0,0.602,978,26,0.8,0.0,6756,1.0
1,30,0,3,6,2,4,0,26,0,3,4,1632.0,0,1632.0,0.621,1443,37,0.424,0.0,6155,1.0
1,15,0,2,0,0,4,0,23,2,3,4,1569.0,26,1312.0,0.408,1245,35,0.667,0.16399999999999998,2423,1.0
1,14,1,4,3,1,2,0,23,3,3,5,5869.0,0,5869.0,0.642,1174,31,0.519,0.0,1921,1.0
1,29,0,2,2,3,4,0,37,3,4,3,1438.3,0,1438.3,0.639,798,23,0.32,0.0,10117,1.0
1,14,1,3,3,1,3,0,23,1,3,4,29149.0,0,29149.0,0.615,1086,46,0.6970000000000001,0.0,4359,1.0
1,18,1,4,2,2,3,0,23,3,2,2,10834.0,0,10834.0,0.522,1210,41,0.594,0.0,3300,1.0
1,15,0,3,3,1,5,0,19,0,2,4,26229.0,0,26229.0,0.504,1062,36,0.643,0.0,1603,1.0
1,32,1,2,5,2,3,0,39,0,2,4,3091.0,1973,574.0,0.602,855,39,0.633,0.8140000000000001,8226,1.0
1,16,0,3,2,1,4,0,23,1,3,3,5505.0,1973,2988.0,0.7290000000000001,1230,32,0.448,0.457,2299,1.0
1,8,0,2,2,2,4,0,23,0,2,3,1666.0,0,1666.0,0.713,1267,25,0.25,0.0,82,1.0
1,8,0,4,2,1,4,0,23,1,2,4,5021.0,1973,2504.0,0.5870000000000001,1228,30,0.481,0.501,2393,1.0
1,16,0,3,3,1,1,0,23,0,3,4,4527.0,0,4527.0,0.8009999999999999,1380,27,0.37,0.0,3639,1.0
1,17,1,2,0,2,3,0,21,1,4,3,4617.0,576,3582.0,0.36,793,25,0.591,0.224,1153,1.0
1,22,1,4,6,1,3,0,28,1,3,6,4806.0,895,3449.0,0.573,785,25,0.34600000000000003,0.282,5028,1.0
1,30,0,3,0,2,4,0,33,0,3,3,2272.0,888,922.0,0.762,1307,39,0.96,0.594,4960,1.0
1,21,0,3,2,1,4,0,22,3,3,2,1666.0,0,1666.0,0.92,1681,28,0.52,0.0,1267,1.0
1,20,0,4,2,2,4,0,23,1,3,3,2881.0,1922,431.0,0.629,1389,39,0.531,0.85,1800,1.0
1,17,1,3,5,2,3,0,17,2,2,4,11336.0,0,11336.0,0.691,820,29,0.345,0.0,252,1.0
1,13,0,4,0,2,1,0,23,2,2,3,1776.0,0,1776.0,0.518,1172,21,0.292,0.0,4103,1.0
1,20,1,4,0,1,2,0,23,3,2,1,1681.0,0,1681.0,0.464,954,38,0.5,0.0,3385,1.0
1,16,0,4,0,1,1,0,21,0,3,2,1695.0,0,1695.0,0.453,1042,36,0.314,0.0,4098,1.0
1,23,0,3,2,2,5,0,18,1,3,4,4946.0,0,4946.0,0.54,1200,28,0.407,0.0,721,1.0
1,23,1,3,6,2,3,0,31,0,3,4,4384.0,0,4384.0,0.684,843,39,0.581,0.0,9304,1.0
1,25,0,2,1,1,4,2,29,2,2,3,15987.0,11,15794.0,0.435,1014,36,0.394,0.012,262,1.0
1,37,0,1,6,2,4,0,23,2,3,4,1896.0,0,1896.0,0.747,1158,40,0.562,0.0,3280,1.0
1,17,0,1,2,2,4,0,23,1,3,2,2886.0,0,2886.0,0.5870000000000001,1281,40,0.429,0.0,2092,1.0
1,27,0,4,2,1,4,0,23,1,3,5,1438.3,0,1438.3,0.314,754,34,0.467,0.0,2903,1.0
1,16,1,2,5,2,2,0,17,1,2,3,6414.0,0,6414.0,0.718,29,4,0.4,0.0,6668,1.0
1,14,0,3,6,1,4,0,15,1,3,3,1535.0,0,1535.0,0.544,926,31,0.464,0.0,2401,1.0
1,22,0,4,0,1,4,0,23,1,3,2,5997.0,0,5997.0,0.406,494,32,0.5,0.0,2826,1.0
1,20,0,1,4,1,1,0,25,2,2,2,1803.0,0,1803.0,0.415,977,27,0.321,0.0,1150,1.0
1,22,1,4,0,1,3,0,19,4,2,3,25190.0,0,25190.0,0.467,563,31,0.32299999999999995,0.0,1991,1.0
1,18,1,1,0,0,3,3,26,1,3,2,34516.0,1849,32155.0,0.529,864,26,0.385,0.068,9666,1.0
1,30,0,1,0,1,5,0,31,1,4,4,1438.3,0,1438.3,0.8590000000000001,1224,27,0.423,0.0,7384,1.0
1,25,0,0,3,1,5,0,29,0,4,4,9989.0,145,9421.0,0.52,1040,39,0.485,0.057,2589,1.0
1,20,1,2,1,1,3,0,16,0,2,5,17667.0,0,17667.0,0.569,789,32,0.556,0.0,363,1.0
1,13,1,2,6,1,0,0,23,5,3,3,34516.0,1973,31999.0,1.052,3996,53,0.75,0.073,3802,1.0
1,25,1,2,5,2,0,0,26,2,3,1,16868.0,0,16868.0,0.938,113,15,0.471,0.0,442,1.0
1,15,0,3,5,1,1,0,23,0,3,4,3606.0,0,3606.0,0.37,840,31,0.519,0.0,2908,1.0
1,9,0,3,0,2,4,0,12,3,3,2,3611.0,1973,1094.0,0.537,1150,35,0.552,0.6970000000000001,3200,1.0
1,22,1,3,4,3,0,0,22,1,2,6,34516.0,0,34516.0,0.464,657,34,0.333,0.0,3945,1.0
1,19,0,2,2,2,5,0,25,5,2,3,3120.0,1973,603.0,0.736,1406,33,0.536,0.807,6828,1.0
1,26,0,2,2,1,4,0,23,4,3,4,2160.0,0,2160.0,0.645,1310,46,0.647,0.0,6127,1.0
1,21,0,2,2,2,4,1,24,5,2,1,15109.0,440,14212.0,0.494,1270,33,0.303,0.059,3536,1.0
1,32,1,1,2,2,0,0,23,1,3,4,28618.0,0,28618.0,0.685,730,31,0.414,0.0,5204,1.0
1,30,1,1,2,1,3,0,37,2,6,3,8688.0,0,8688.0,0.426,1311,31,0.464,0.0,8315,1.0
1,18,0,5,2,3,4,0,26,5,3,2,1545.0,0,1545.0,0.7490000000000001,1560,29,0.444,0.0,9856,1.0
1,14,1,2,5,1,3,0,17,5,2,3,20798.0,600,19739.0,1.0490000000000002,4055,80,0.8370000000000001,0.051,100,1.0
1,39,1,1,3,1,4,0,34,2,2,1,1759.0,0,1759.0,1.058,69,8,0.5,0.0,7731,1.0
1,18,0,3,3,1,5,0,23,2,3,4,7772.0,0,7772.0,0.8959999999999999,1539,42,0.5760000000000001,0.0,1067,1.0
1,16,1,3,3,1,3,0,23,0,3,2,22993.0,0,22993.0,1.004,3997,65,0.7859999999999999,0.0,553,1.0
1,25,0,4,2,2,4,0,31,4,3,3,1483.0,0,1483.0,0.7070000000000001,1452,30,0.429,0.0,1817,1.0
1,28,1,1,2,0,3,0,31,0,3,3,9580.0,1,9448.0,0.32,3663,41,0.308,0.014,3241,1.0
1,35,1,0,5,1,3,0,30,2,3,5,1438.3,0,1438.3,0.7,958,37,0.424,0.0,1750,1.0
1,29,1,2,2,1,0,0,23,2,2,4,4697.0,0,4697.0,0.544,874,24,0.478,0.0,2534,1.0
1,22,1,4,6,2,3,0,23,0,3,1,11862.0,1973,9345.0,0.7659999999999999,9,6,0.231,0.212,1555,1.0
1,30,0,2,6,2,1,0,24,1,2,3,2963.0,0,2963.0,0.902,1744,37,0.382,0.0,7792,1.0
1,9,0,1,6,0,5,0,11,4,3,3,1438.3,0,1438.3,0.8490000000000001,1308,37,0.5670000000000001,0.0,6085,1.0
1,15,0,3,0,1,1,0,2,4,3,4,4312.0,1973,1795.0,0.741,1598,46,0.436,0.584,4266,1.0
1,14,1,2,6,2,2,0,7,3,2,4,4283.0,0,4283.0,0.878,4229,54,1.207,0.0,577,1.0
1,23,0,3,1,0,5,0,29,0,3,3,3802.0,1096,2244.0,0.489,1000,33,0.593,0.41,1988,1.0
