CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
5055,0,15,1,5,2,2,0,0,16,4,2,2,5207.0,1284,3459.0,1.073,356,16,1.0,0.336
5770,0,18,1,3,4,0,3,0,23,5,2,2,17965.0,1181,16321.0,0.9209999999999999,782,40,0.9229999999999999,0.092
7180,0,17,1,1,0,2,2,0,24,5,3,3,2733.0,1354,914.0,0.767,109,15,0.9229999999999999,0.6659999999999999
8874,0,29,1,2,0,1,2,0,35,3,3,2,8863.0,839,7562.0,1.207,543,17,1.455,0.147
6550,1,26,1,1,5,1,3,0,23,1,3,3,1857.0,1366,24.0,0.723,71,7,0.7,0.987
8363,0,18,1,3,2,3,3,0,20,2,3,3,34516.0,0,34516.0,0.483,200,17,0.35,0.0
898,0,15,1,2,5,1,1,0,17,4,3,3,11107.0,760,9885.0,0.5379999999999999,537,23,0.941,0.11
8821,0,18,1,4,6,2,3,0,21,3,1,2,21573.0,1123,19988.0,0.621,427,26,2.273,0.073
1071,1,27,0,2,6,1,4,0,20,1,3,3,2859.0,1973,342.0,0.993,66,20,0.667,0.88
1295,0,13,1,2,3,2,3,0,23,3,2,2,5269.0,1013,3794.0,1.148,1076,15,0.667,0.28
9933,1,23,1,5,0,1,1,0,32,1,2,3,1438.3,0,1438.3,0.7340000000000001,64,11,0.615,0.0
383,1,19,0,2,0,1,4,0,23,0,3,2,3387.0,0,3387.0,0.789,0,14,0.6,0.0
3811,0,28,1,2,2,1,3,0,33,5,2,3,1982.0,827,693.0,0.9390000000000001,420,39,0.69,0.65
8940,0,23,1,3,5,2,3,0,30,1,2,2,4645.0,1187,2995.0,0.912,251,23,0.65,0.355
2936,0,20,0,3,1,2,5,0,23,5,3,2,2189.0,1202,523.0,0.34299999999999997,334,26,0.636,0.7609999999999999
2027,1,20,1,4,3,1,0,0,17,2,3,3,2442.0,0,2442.0,0.98,24,9,0.727,0.0
789,0,21,1,3,2,1,2,0,25,3,1,2,21304.0,1070,19772.0,1.018,784,15,0.9229999999999999,0.07200000000000001
6564,0,18,1,2,1,2,2,0,23,4,1,2,7577.0,1945,5097.0,0.435,450,25,0.16699999999999998,0.327
984,0,24,1,3,4,2,0,0,18,3,1,2,3234.0,1024,1748.0,0.868,399,18,0.647,0.45899999999999996
4115,0,44,1,0,3,1,1,0,23,4,3,2,4469.0,664,3344.0,1.3630000000000002,780,24,1.615,0.252
5928,0,30,1,3,6,3,1,0,33,5,3,4,2910.0,261,2201.0,0.5379999999999999,250,17,0.588,0.244
7520,1,33,1,0,3,2,1,0,35,1,4,3,3616.0,595,2562.0,0.616,18,7,0.545,0.29100000000000004
8316,0,43,1,0,3,1,4,0,43,2,2,3,3252.0,1033,1757.0,0.581,281,5,0.875,0.46
689,0,29,0,2,3,1,4,0,23,3,3,3,2358.0,690,1206.0,0.9690000000000001,752,16,1.6,0.489
3867,0,17,1,4,6,2,2,0,23,3,1,0,22322.0,494,21369.0,0.769,393,24,1.125,0.043
9145,0,19,1,1,5,2,0,0,26,3,2,2,3133.0,1048,1623.0,0.609,474,28,0.462,0.48200000000000004
3184,0,19,0,2,5,2,1,0,22,1,3,0,3540.0,394,2691.0,0.456,366,18,0.75,0.24
7989,0,14,1,1,2,1,1,0,10,5,3,2,6990.0,916,5612.0,0.73,515,19,0.611,0.19699999999999998
8563,0,10,1,2,0,3,3,0,9,1,2,3,34516.0,1189,32864.0,0.8540000000000001,330,29,1.294,0.048
7781,1,33,0,0,4,1,1,0,27,0,4,1,1438.3,0,1438.3,1.038,19,13,0.353,0.0
1223,0,17,1,4,6,1,2,0,22,5,3,2,24396.0,709,23225.0,0.655,119,7,1.125,0.048
7730,0,20,0,1,6,1,4,0,23,1,3,2,2474.0,1658,331.0,1.53,571,30,1.0,0.866
8732,0,15,1,2,5,1,1,0,19,4,1,3,5214.0,342,4419.0,0.7070000000000001,307,13,1.3,0.152
9474,0,25,0,2,2,1,4,0,33,4,2,2,5207.0,1187,3557.0,0.708,384,10,0.5379999999999999,0.317
5315,0,25,0,3,6,3,4,0,12,1,2,2,9512.0,622,8430.0,0.701,140,12,1.444,0.114
205,0,17,0,4,2,0,5,0,10,5,3,2,3187.0,1907,757.0,0.617,430,23,1.357,0.762
7418,1,38,0,0,3,1,1,0,40,0,3,3,3353.0,0,3353.0,1.021,117,8,0.385,0.0
6031,0,28,1,5,2,1,2,0,25,2,3,3,2290.0,972,856.0,0.9229999999999999,199,8,3.5,0.626
9376,0,22,1,3,6,2,1,0,30,5,1,3,5279.0,654,4164.0,0.5489999999999999,666,31,0.519,0.21100000000000002
5014,0,14,1,2,5,0,2,0,16,4,3,0,23603.0,0,23603.0,0.795,425,21,1.067,0.0
6369,0,31,1,0,5,1,1,0,32,5,2,2,2601.0,0,2601.0,0.8140000000000001,286,22,0.684,0.0
3355,0,19,1,4,2,2,3,0,27,3,3,0,6363.0,570,5334.0,0.838,572,6,1.286,0.162
3663,0,15,1,3,3,2,3,0,23,3,3,3,8029.0,1114,6453.0,0.826,182,22,0.524,0.196
6615,0,16,0,4,5,1,4,0,18,1,2,2,2410.0,1304,641.0,0.759,271,20,1.143,0.7340000000000001
5658,1,19,1,2,2,2,2,0,23,0,1,2,3401.0,0,3401.0,0.898,42,8,1.0,0.0
1999,0,16,0,4,5,1,4,0,10,3,2,0,2260.0,548,1253.0,0.84,642,23,0.737,0.446
4137,0,21,1,4,5,0,3,0,17,4,2,2,17682.0,1946,15201.0,1.3019999999999998,762,21,1.214,0.14
7620,0,22,0,4,3,1,1,0,29,2,1,3,4206.0,639,3106.0,0.5870000000000001,217,12,1.0,0.262
9131,0,17,1,1,2,2,3,3,24,3,3,2,34516.0,978,33076.0,1.117,605,24,2.4,0.042
5619,0,15,1,4,3,3,3,0,23,3,3,0,23018.0,1680,20850.0,0.8590000000000001,499,14,1.6669999999999998,0.094
4371,0,28,0,1,5,1,1,0,31,4,2,3,5556.0,1247,3845.0,1.4340000000000002,726,11,1.625,0.308
5397,1,28,0,2,3,1,5,0,31,2,3,1,6094.0,0,6094.0,1.129,100,4,0.273,0.0
3684,0,35,1,0,2,1,1,0,39,2,1,2,2939.0,1527,940.0,2.145,1373,23,1.538,0.68
8571,0,35,1,0,5,1,3,0,35,1,1,0,5362.0,812,4088.0,1.015,882,31,0.7829999999999999,0.23800000000000002
6200,1,22,1,2,3,1,0,0,23,2,3,3,27126.0,0,27126.0,0.953,137,15,0.7859999999999999,0.0
152,0,19,0,4,2,2,4,0,23,5,3,2,3342.0,1973,825.0,0.7709999999999999,214,20,0.765,0.753
534,1,28,0,4,2,1,5,0,27,5,2,2,2532.0,1730,311.0,0.491,56,11,0.235,0.877
872,0,28,0,3,1,1,5,0,33,1,2,3,1900.0,914,524.0,0.89,887,35,0.607,0.7240000000000001
3696,0,18,1,3,2,2,2,0,24,1,3,2,14546.0,1239,12843.0,0.955,320,17,0.588,0.11699999999999999
7229,0,24,0,4,1,2,5,0,23,1,3,2,2521.0,1146,913.0,0.5870000000000001,373,23,0.5710000000000001,0.638
7839,0,29,1,2,1,1,2,0,23,2,4,3,16427.0,1218,14745.0,0.631,609,26,1.1179999999999999,0.102
7407,0,22,1,2,2,3,1,0,23,4,1,2,13068.0,1254,11350.0,0.607,111,18,0.556,0.131
6187,0,19,1,2,0,2,2,0,20,5,3,0,23218.0,1349,21404.0,1.178,764,27,2.083,0.078
4379,0,34,1,0,3,1,1,0,23,4,1,3,3281.0,382,2444.0,1.859,464,19,1.4169999999999998,0.255
2917,0,29,1,2,3,1,1,0,34,4,3,2,3096.0,1726,879.0,0.799,1007,31,0.7829999999999999,0.716
2112,0,36,0,0,3,1,1,0,39,4,2,3,2052.0,788,802.0,0.728,264,21,0.632,0.609
8762,0,12,0,1,3,3,4,0,17,1,3,0,1438.3,157,855.3,0.888,308,14,1.0,0.405
6928,0,20,1,3,3,2,1,0,26,1,3,2,9432.0,956,8014.0,0.612,364,16,0.368,0.15
9858,0,24,1,0,3,2,0,3,32,4,2,3,14938.0,1802,12635.0,0.804,116,17,2.0,0.154
2452,0,19,1,2,5,1,2,0,23,4,3,2,2221.0,881,878.0,0.8690000000000001,383,20,1.308,0.605
6185,0,21,1,3,4,0,2,0,24,5,3,0,5731.0,1115,4154.0,0.657,584,16,0.444,0.275
8016,0,22,1,4,0,1,2,1,20,1,2,3,34516.0,1587,32455.0,0.722,395,22,0.455,0.06
4837,0,9,1,3,5,1,2,0,9,4,2,2,6985.0,669,5855.0,0.963,716,34,0.76,0.162
6785,0,25,1,2,2,1,0,0,29,2,3,0,24221.0,1243,22514.0,0.816,700,30,0.5379999999999999,0.07
1202,0,10,0,3,3,1,5,0,11,3,1,1,15439.0,0,15439.0,0.742,1055,33,0.536,0.0
3396,0,21,1,4,2,2,3,0,23,5,3,2,21637.0,1557,19607.0,0.7759999999999999,276,13,0.43799999999999994,0.094
6742,0,26,1,2,2,2,0,0,24,1,3,2,14543.0,0,14543.0,0.7879999999999999,566,27,0.423,0.0
1482,0,17,0,4,5,1,4,0,23,1,1,1,9684.0,1943,7209.0,0.6970000000000001,442,21,2.1,0.256
3742,0,37,1,2,3,1,1,0,23,1,2,2,5007.0,472,4077.0,0.885,162,18,1.1540000000000001,0.18600000000000003
948,0,35,1,0,2,1,2,0,41,2,2,0,1616.0,588,569.0,0.9840000000000001,432,23,1.2,0.648
8329,0,27,1,2,5,2,2,0,27,4,2,2,19116.0,0,19116.0,0.6559999999999999,245,19,0.611,0.0
8252,0,27,0,3,2,1,4,0,34,4,6,2,2759.0,1732,536.0,1.32,1075,32,1.0,0.8059999999999999
109,1,31,1,3,2,1,0,0,25,1,3,3,8249.0,919,6868.0,0.7979999999999999,16,1,0.833,0.16699999999999998
3312,0,12,0,2,2,2,5,0,18,1,3,2,14041.0,1668,11887.0,1.084,503,19,1.4169999999999998,0.153
2346,0,27,1,3,3,1,2,0,30,4,3,2,5264.0,1681,3095.0,0.374,273,17,0.5,0.41200000000000003
694,0,37,0,0,6,1,4,0,41,3,2,1,2420.0,1442,508.0,1.256,745,26,0.565,0.79
7614,0,23,0,4,3,1,4,0,30,3,2,0,2826.0,1592,756.0,0.541,147,18,0.647,0.732
4062,0,19,1,2,3,1,3,0,21,4,5,2,12518.0,1077,10979.0,0.645,231,23,0.833,0.12300000000000001
7666,0,41,1,0,2,1,1,0,43,3,2,1,5876.0,835,4579.0,1.012,1110,45,0.7190000000000001,0.221
8665,0,22,1,3,2,2,3,3,24,2,2,3,34516.0,0,34516.0,0.44799999999999995,202,3,0.182,0.0
1733,0,25,0,2,5,0,4,0,25,3,1,2,9648.0,1455,7722.0,0.5489999999999999,176,12,1.75,0.2
6170,0,26,1,2,3,2,3,3,27,2,3,3,34516.0,1689,32339.0,1.32,288,13,1.875,0.063
624,0,29,0,2,5,1,5,0,22,2,3,0,3025.0,1862,649.0,1.252,324,13,1.875,0.785
8417,0,8,1,3,3,1,2,0,13,3,3,3,3265.0,1973,748.0,0.9520000000000001,854,25,0.9440000000000001,0.7709999999999999
6450,0,30,1,1,5,1,0,0,23,2,2,2,6041.0,893,4686.0,0.685,762,39,0.581,0.22399999999999998
4849,0,18,0,2,4,1,4,0,23,2,3,2,2293.0,1358,470.0,0.617,232,12,1.444,0.795
353,0,21,1,3,4,3,3,0,23,5,2,2,13399.0,1964,10894.0,0.627,371,21,0.8240000000000001,0.187
1191,0,20,0,3,6,1,4,0,25,3,3,3,4317.0,1973,1800.0,0.9440000000000001,647,26,1.0,0.583
7227,0,17,0,3,2,2,1,0,16,4,2,0,3378.0,609,2309.0,0.581,332,6,0.33299999999999996,0.316
5332,0,24,0,1,2,2,4,0,23,3,1,3,5012.0,1750,2770.0,0.816,216,18,1.0,0.447
1954,0,12,0,4,5,2,4,0,17,3,1,0,2569.0,1143,964.0,0.574,248,36,0.643,0.625
433,0,27,0,1,2,2,4,0,32,2,1,2,3471.0,1320,1686.0,1.051,164,14,0.7140000000000001,0.514
5342,0,17,1,5,2,0,0,3,18,4,3,3,34516.0,1235,32817.0,0.7709999999999999,653,28,0.727,0.049
3646,0,27,1,1,3,1,0,0,23,5,3,2,3312.0,1376,1468.0,0.986,755,22,0.882,0.557
7879,0,30,0,1,2,1,4,0,25,3,3,3,2578.0,1932,116.0,1.7069999999999999,421,19,0.812,0.955
591,1,28,1,2,6,1,1,0,31,3,3,2,2902.0,1973,385.0,0.821,134,16,0.444,0.867
7801,0,31,0,3,3,1,4,0,26,2,2,1,2742.0,1818,421.0,1.315,432,22,0.6,0.846
2130,0,36,1,1,3,1,4,0,40,4,3,3,2077.0,1109,506.0,1.031,409,28,1.0,0.7559999999999999
9139,0,20,0,4,2,2,4,0,27,4,1,2,6265.0,1471,4323.0,1.0270000000000001,732,33,0.87,0.31
9483,0,23,1,2,5,1,2,0,31,5,3,0,7819.0,1098,6259.0,0.8270000000000001,612,15,0.7859999999999999,0.2
4229,0,26,1,3,2,2,3,0,29,5,3,3,2731.0,1228,1039.0,0.62,274,12,0.6920000000000001,0.62
3546,1,32,1,1,5,1,1,0,23,1,4,3,1438.3,125,901.3,0.8190000000000001,31,3,0.182,0.373
4200,0,28,1,0,3,1,3,0,23,2,1,2,16286.0,1246,14576.0,1.2229999999999999,1480,39,1.227,0.105
4637,0,23,1,1,2,1,0,0,26,2,2,3,34516.0,0,34516.0,0.507,191,21,0.938,0.0
2557,0,32,0,3,3,1,4,0,34,5,1,0,2609.0,1913,170.0,1.2690000000000001,746,24,1.8330000000000002,0.935
2934,0,26,1,2,3,2,2,0,32,4,3,2,7567.0,711,6394.0,0.541,474,22,0.6,0.155
5674,0,15,1,5,3,1,2,0,20,4,3,3,22770.0,1973,20253.0,0.9940000000000001,888,28,0.652,0.111
7572,0,36,0,0,5,1,4,0,37,4,1,2,3791.0,1185,2143.0,1.227,1045,24,0.789,0.435
8538,0,28,1,2,2,1,4,0,26,3,4,2,2702.0,1973,185.0,1.0190000000000001,682,22,1.462,0.932
9532,0,14,0,3,3,0,4,0,22,2,1,3,2555.0,1635,438.0,1.0490000000000002,379,22,0.6,0.8290000000000001
8515,0,17,1,3,2,1,3,0,13,4,3,2,2355.0,630,1265.0,0.7509999999999999,480,19,0.812,0.46299999999999997
8028,0,27,0,2,2,2,1,0,29,5,2,0,5332.0,0,5332.0,0.9390000000000001,415,29,1.167,0.0
8230,0,29,1,1,5,2,1,0,36,5,3,2,1443.0,913,68.0,0.6829999999999999,988,28,0.583,0.953
8884,0,20,1,4,2,2,2,0,26,5,2,3,10741.0,303,9986.0,1.166,325,12,1.444,0.07
8533,0,15,1,1,5,1,2,0,12,2,2,0,7984.0,1041,6481.0,0.797,749,29,1.167,0.188
1896,0,23,1,3,5,2,2,0,19,2,2,2,18584.0,1973,16067.0,0.703,375,24,1.125,0.135
9965,0,35,0,0,2,1,5,0,43,3,1,3,5585.0,1003,4120.0,1.5030000000000001,800,21,0.722,0.262
5834,0,20,1,2,5,1,3,0,25,5,3,2,34516.0,1678,32351.0,0.8370000000000001,694,22,0.524,0.063
1772,0,24,0,1,5,1,4,0,30,5,3,4,1438.3,0,1438.3,1.068,478,31,1.05,0.0
8525,0,14,1,2,2,2,3,0,11,4,1,0,2478.0,1558,447.0,1.284,588,21,0.938,0.82
9365,0,25,1,4,3,2,0,0,33,5,3,3,34516.0,1777,32242.0,0.7879999999999999,807,37,0.679,0.066
8917,0,24,0,2,2,1,1,0,31,5,2,3,2339.0,978,899.0,0.431,94,12,0.375,0.616
4432,0,21,0,2,2,1,4,0,23,5,3,2,2726.0,0,2726.0,0.8440000000000001,185,17,0.588,0.0
10120,0,17,1,4,6,1,0,0,26,2,3,3,14881.0,393,14033.0,0.762,449,13,1.091,0.057
4754,0,10,0,4,2,1,1,0,23,5,3,3,1628.0,510,659.0,0.9990000000000001,898,5,2.75,0.595
4102,0,21,0,2,2,1,4,0,21,4,2,2,3156.0,1181,1512.0,1.052,221,21,1.385,0.521
9832,0,20,0,2,2,2,4,0,28,4,3,0,4745.0,808,3475.0,0.93,550,21,0.938,0.268
2751,0,20,1,2,3,1,0,0,23,4,3,2,19727.0,1320,17942.0,0.5720000000000001,297,15,0.7859999999999999,0.09
5607,0,26,1,0,5,1,2,0,23,2,3,2,22720.0,340,21927.0,0.685,188,17,0.28600000000000003,0.035
269,0,17,1,4,6,1,1,0,23,4,3,0,8129.0,1334,6330.0,0.5660000000000001,444,23,0.737,0.221
3569,0,14,0,4,2,2,4,0,14,5,2,3,3751.0,1059,2230.0,0.9740000000000001,167,20,1.308,0.405
3273,0,28,0,4,3,1,4,0,23,2,5,3,1594.0,949,183.0,0.8170000000000001,496,25,1.188,0.885
6710,0,29,0,1,3,2,4,0,30,3,2,0,2569.0,941,1166.0,0.8859999999999999,493,29,0.444,0.546
9461,0,23,0,4,4,2,5,0,31,5,3,2,18206.0,1124,16620.0,0.9209999999999999,478,38,1.0,0.087
7452,0,19,1,4,3,1,1,0,21,5,3,3,3104.0,1301,1338.0,0.828,398,14,1.182,0.569
3204,0,23,1,3,2,1,1,0,28,4,3,2,2406.0,1098,846.0,0.7509999999999999,238,22,0.391,0.648
3519,0,37,1,1,5,1,3,0,23,4,2,3,24571.0,1483,22616.0,1.1740000000000002,761,18,1.0,0.08
4376,0,14,0,3,3,2,4,1,23,2,2,3,15534.0,276,14808.0,0.556,326,18,0.867,0.047
1370,0,15,0,2,2,1,4,3,20,3,2,0,12301.0,1756,10051.0,0.484,353,19,0.261,0.183
6902,0,11,1,4,2,1,3,0,13,5,2,3,2846.0,1353,1028.0,0.711,509,27,1.176,0.639
2283,0,32,1,2,5,3,0,0,36,5,2,3,9788.0,1329,7994.0,0.778,817,27,0.762,0.183
3617,0,29,1,2,3,1,2,0,23,3,3,3,7231.0,1867,4850.0,0.996,462,13,1.3,0.32899999999999996
9602,0,27,0,1,3,1,4,0,35,5,3,2,2324.0,1114,748.0,0.728,319,27,1.3119999999999998,0.6779999999999999
8982,0,31,1,2,2,1,3,0,27,2,2,3,12208.0,1508,10228.0,0.616,450,24,0.619,0.162
92,1,17,1,4,4,3,3,0,17,1,5,3,5639.0,1085,4092.0,1.087,12,5,0.364,0.27399999999999997
3953,0,32,1,1,2,1,2,0,33,2,3,2,10021.0,1154,8404.0,0.578,322,15,0.667,0.161
9494,0,38,1,0,6,1,4,0,43,5,1,0,2215.0,1445,300.0,0.794,317,17,0.588,0.865
8827,0,28,0,2,2,1,4,0,31,2,2,3,2027.0,1018,547.0,0.9790000000000001,723,27,0.9470000000000001,0.73
3644,0,27,1,2,2,1,2,0,34,5,2,2,6363.0,700,5201.0,0.644,305,16,1.0,0.183
2235,0,13,0,3,0,2,4,0,12,5,1,2,3920.0,1536,1912.0,0.9440000000000001,1889,43,0.6559999999999999,0.512
4008,0,30,1,3,3,1,2,0,23,4,1,3,9226.0,771,7993.0,1.521,651,19,1.636,0.134
9824,0,28,0,4,6,0,4,0,36,5,1,1,9376.0,826,8088.0,0.597,592,23,0.5,0.13699999999999998
2215,0,33,0,1,4,1,1,0,33,4,3,3,1944.0,884,598.0,1.052,960,47,0.727,0.6920000000000001
4420,0,16,1,3,5,2,1,0,23,2,1,0,9599.0,1092,8045.0,1.087,223,28,1.235,0.162
6619,0,16,1,4,2,1,2,3,15,4,1,2,28202.0,388,27359.0,0.637,654,28,0.727,0.03
9937,0,17,1,3,0,3,3,0,26,2,3,1,24850.0,1198,23188.0,0.693,280,15,0.9229999999999999,0.067
9274,0,29,1,0,3,1,0,0,36,4,3,3,3805.0,1742,1572.0,1.095,758,17,0.929,0.5870000000000001
2676,0,26,1,1,5,2,3,0,24,4,2,2,2733.0,844,1427.0,0.7909999999999999,214,29,0.444,0.478
8500,0,20,1,1,5,3,1,0,14,5,3,3,12781.0,791,11528.0,0.638,173,11,0.4,0.098
4812,1,31,1,2,5,1,0,0,27,2,3,3,3106.0,659,1986.0,1.045,17,7,0.7,0.361
9111,0,22,1,3,0,1,3,0,29,2,3,0,7477.0,0,7477.0,0.511,228,22,0.684,0.0
2166,0,19,1,4,6,1,0,0,20,5,1,3,34516.0,1607,32430.0,0.986,868,37,0.958,0.06
3734,0,22,1,2,3,1,0,0,23,5,5,2,29963.0,1615,27869.0,0.648,262,18,0.867,0.07
349,0,21,1,1,2,2,1,0,23,4,3,0,6509.0,1560,4476.0,0.83,450,27,0.37,0.312
3427,1,16,1,3,0,1,2,0,21,2,3,3,13450.0,0,13450.0,0.742,137,8,0.059000000000000004,0.0
605,0,15,1,2,2,3,2,3,23,5,2,0,27000.0,0,27000.0,0.61,265,29,0.3,0.0
682,0,25,1,4,0,1,0,3,18,4,2,1,34516.0,792,33262.0,0.8690000000000001,410,15,0.7859999999999999,0.036000000000000004
4787,0,29,0,2,2,2,4,0,34,4,3,2,6347.0,0,6347.0,0.466,229,34,0.375,0.0
7877,0,41,1,1,5,1,1,0,36,3,3,2,3106.0,1211,1431.0,0.7809999999999999,543,28,0.40700000000000003,0.539
3744,0,13,1,1,2,1,2,0,18,3,1,1,2536.0,455,1623.0,1.0590000000000002,765,25,1.3330000000000002,0.36
7783,0,28,1,3,4,2,2,0,22,5,3,0,13048.0,1482,11094.0,1.139,235,14,0.846,0.15
7935,0,29,0,2,6,1,4,0,24,2,3,1,2453.0,509,1485.0,1.081,1183,40,0.613,0.395
1005,0,21,1,3,3,1,1,3,23,2,2,2,16138.0,787,14889.0,1.01,256,23,0.833,0.077
865,0,23,1,2,4,1,2,0,25,2,2,0,8077.0,1493,6112.0,0.637,374,16,0.444,0.243
7782,1,16,0,2,2,1,4,0,10,2,3,3,1929.0,1209,256.0,0.835,83,26,1.1179999999999999,0.867
4778,0,31,1,2,6,2,3,0,23,2,3,2,3127.0,1973,610.0,0.589,506,20,1.143,0.805
937,0,18,1,5,5,1,2,0,23,2,3,2,8645.0,992,7191.0,0.708,474,15,1.778,0.168
6913,0,30,1,3,6,2,2,0,36,2,1,3,1438.3,0,1438.3,0.503,181,12,0.833,0.0
1406,1,23,0,3,2,1,4,0,25,5,3,2,2185.0,0,2185.0,0.727,31,10,0.818,0.0
5540,0,19,1,3,2,2,3,0,19,4,2,2,24487.0,1973,21970.0,0.912,543,32,0.909,0.10300000000000001
5724,0,37,1,0,3,1,2,0,23,5,2,3,2567.0,0,2567.0,1.636,1342,33,0.955,0.0
7503,0,18,1,3,2,2,3,0,20,5,3,3,4131.0,332,3346.0,0.5429999999999999,99,12,1.2,0.19
2498,0,18,0,4,0,1,4,3,24,2,2,2,10790.0,1459,8860.0,0.75,164,6,1.286,0.179
8875,0,14,1,3,3,1,1,0,20,3,3,3,6884.0,542,5883.0,0.7859999999999999,126,1,0.833,0.145
715,1,13,1,2,5,2,2,0,23,4,3,3,13961.0,837,12662.0,0.8420000000000001,52,10,0.667,0.09300000000000001
7759,0,16,1,4,3,1,3,0,17,5,1,0,29801.0,1446,27885.0,0.7809999999999999,130,11,0.909,0.064
2585,0,28,1,3,3,1,0,0,30,3,1,1,13219.0,0,13219.0,0.5760000000000001,184,14,0.5,0.0
2045,1,32,0,4,6,1,4,0,33,1,3,3,2536.0,0,2536.0,0.917,96,25,0.522,0.0
2851,0,20,0,4,2,0,4,0,23,4,3,1,9478.0,367,8658.0,0.64,372,31,0.8640000000000001,0.087
7303,0,21,0,4,6,0,1,0,21,5,1,2,3502.0,1382,1651.0,2.023,825,21,0.722,0.529
5060,0,41,0,0,6,1,5,0,43,3,3,3,10509.0,1873,8121.0,0.777,409,24,1.429,0.22699999999999998
1474,0,24,0,2,0,0,4,0,23,2,3,0,1491.0,0,1491.0,0.8759999999999999,166,24,0.889,0.0
4640,0,29,1,0,3,0,2,0,33,5,1,2,9734.0,0,9734.0,0.785,512,28,0.9,0.0
7825,0,20,0,2,2,1,1,0,9,5,1,3,2305.0,1164,678.0,0.747,284,26,0.565,0.706
4282,0,21,0,4,5,1,1,0,23,2,1,3,14241.0,1602,12160.0,0.909,611,34,0.833,0.146
5227,0,10,0,2,6,1,1,0,12,2,1,2,4789.0,795,3532.0,1.1340000000000001,564,19,0.9329999999999999,0.262
6705,0,14,1,4,1,0,2,0,21,3,2,3,23138.0,1263,21411.0,0.693,640,29,1.4380000000000002,0.075
8970,0,31,1,2,6,2,3,0,25,5,1,3,23008.0,1782,20728.0,0.674,348,26,0.636,0.099
1167,0,22,1,1,6,0,3,0,23,2,1,0,3131.0,1973,614.0,0.602,478,30,0.48100000000000004,0.804
9647,0,32,0,3,2,1,4,0,40,4,3,2,5798.0,1329,4004.0,0.564,740,35,0.452,0.309
6765,0,22,1,3,2,2,1,0,23,4,2,3,6880.0,928,5490.0,1.205,797,25,0.9440000000000001,0.20199999999999999
8433,0,22,1,3,2,3,3,2,28,2,2,2,34516.0,1069,32985.0,0.862,225,19,1.071,0.044000000000000004
4739,0,27,0,2,0,1,1,0,21,5,2,1,2075.0,1007,606.0,1.3219999999999998,1484,39,1.13,0.708
7110,0,24,1,2,2,1,3,0,31,2,3,0,4589.0,0,4589.0,0.845,619,27,0.37,0.0
1854,1,26,0,1,2,2,4,0,27,0,2,2,2317.0,0,2317.0,1.005,90,9,0.727,0.0
2139,1,27,0,2,5,2,4,0,32,0,1,1,1981.0,1056,463.0,1.0190000000000001,124,15,0.9229999999999999,0.7659999999999999
952,0,30,0,1,2,2,1,0,34,2,2,1,6038.0,0,6038.0,0.741,484,20,0.875,0.0
8615,0,18,1,5,6,2,3,0,19,4,3,2,14910.0,421,14033.0,0.772,220,16,0.625,0.059000000000000004
5263,0,23,1,3,3,1,3,0,26,2,3,2,29659.0,681,28516.0,0.512,251,11,0.615,0.039
8823,1,28,1,2,2,1,2,0,29,2,3,2,4320.0,0,4320.0,0.9670000000000001,28,11,0.5,0.0
3356,0,13,0,1,6,2,1,0,23,5,1,3,11213.0,0,11213.0,0.563,306,13,0.643,0.0
3468,0,13,0,3,5,0,5,0,16,4,1,2,26181.0,0,26181.0,0.9129999999999999,349,25,0.75,0.0
3561,0,15,0,4,3,2,4,0,18,2,1,0,5773.0,0,5773.0,0.67,352,29,0.5,0.0
5763,1,27,1,2,5,1,3,0,23,0,3,3,4503.0,0,4503.0,0.659,44,10,0.429,0.0
6114,0,21,1,3,5,1,3,0,23,5,2,2,29770.0,1103,28205.0,0.674,788,32,2.0,0.053
7948,0,20,0,2,4,1,4,0,15,4,1,1,5014.0,1440,3104.0,0.863,265,15,1.5,0.381
9042,0,27,0,1,3,1,4,0,34,5,1,2,3445.0,614,2371.0,0.67,174,21,0.632,0.312
4832,0,34,1,1,2,1,3,0,37,5,2,2,23412.0,618,22334.0,0.79,799,40,0.7859999999999999,0.046
5406,0,33,0,0,2,2,4,0,33,3,1,2,3044.0,1149,1433.0,0.74,493,26,0.7140000000000001,0.529
9240,0,12,1,1,6,2,2,0,16,4,2,1,14596.0,1703,12404.0,0.898,347,15,1.083,0.15
566,0,30,1,4,5,2,4,0,23,2,2,2,3864.0,1190,2210.0,0.491,506,32,0.235,0.428
8232,1,9,1,3,4,3,3,0,16,1,1,3,17030.0,1441,15119.0,0.528,31,15,0.562,0.11199999999999999
9172,0,24,1,3,2,2,2,0,31,3,2,3,23090.0,384,22251.0,1.3259999999999998,256,14,1.0,0.036000000000000004
1262,0,27,1,2,4,3,3,0,23,3,2,0,29205.0,746,27997.0,0.9570000000000001,586,33,1.048,0.040999999999999995
58,0,37,1,2,2,1,2,0,36,4,2,3,14035.0,1587,11974.0,2.271,634,20,1.5,0.147
